itemNumber,upc,mfgModelNumber,quantity,allocated,onSale,price,currentPrice,retailMap
TRTR232G,719307400535,TR23-2G,1,False,False,881.06,881.06,0.0
TS25130,713780251301,25130,0,False,False,440.21,440.21,0.0
TS35425,713780354255,35425,0,False,False,836.95,836.95,0.0
BU410662,000381106629,410662,5,False,False,50.75,50.75,0.0
BEJRTXRT318,082442928678,JRTXRT318,1,False,False,920.0,920.0,1099.0
CH63526,678958635263,63526,0,True,False,400.65,400.65,0.0
SIGRIPMXCA943MC,798681621828,GRIP-MODX-CA-943-M-COY,1,False,False,51.0,51.0,0.0
SVAXG2XPC6.5CR,011356574749,57474,42,False,False,348.19,348.19,0.0
CAMA895,787450589773,MA895,0,False,False,35.74,35.74,0.0
WI512401292,048702019265,512401292,21,False,True,339.0,309.0,0.0
WI512404691,048702019678,512404691,7,False,False,399.0,399.0,0.0
WI512401291,048702019272,512401291,18,False,True,339.0,309.0,0.0
WBVDT65CMR4O,747115438426,VDT65CMR4O,0,False,False,708.37,708.37,0.0
WBVWB257WR6T,747115442898,VWB257WR6T,0,False,False,649.78,649.78,0.0
CZ01802,806703018027,01802,0,True,False,1499.83,1499.83,0.0
TRHR1240C270003,719307402959,HR1240-C-2700003,3,False,False,423.83,423.83,0.0
TS23137,713780231372,23137,0,False,False,298.9,298.9,0.0
TS33104,713780331041,33104,4,False,False,608.68,608.68,0.0
TA6926S,725327615996,2-692069,0,True,False,534.4864,534.4864,0.0
WBMHU05N256RR4T,747115451173,MHU05N256RR4T,3,False,False,1225.0,1225.0,0.0
YHM-2050,841812101673,YHM-2050,0,False,False,89.89,89.89,0.0
TS24195,713780241951,24195,1,False,False,554.34,554.34,0.0
LSHHERA308HBTAN,682146879681,HHERA308HBTAN,0,False,False,651.09,651.09,0.0
SV1911GSSR,011356672032,67203,0,True,False,1143.97,1143.97,0.0
PF01839,847313018397,01839,2,False,False,1971.0,1971.0,2227.0
CN8100002902,691328233104,810-00029-02,0,False,False,187.99,187.99,269.99
LSCITCP9ODG,682146897418,CITCP9ODG,14,False,False,281.52,281.52,0.0
TS24268,713780242682,24268,4,False,False,749.99,749.99,0.0
TS24192,713780241920,24192,1,False,False,630.42,630.42,0.0
RE84018,810070689636,R84018,0,True,False,1029.0,1029.0,0.0
LSHHERA308HBBLK,682146879674,HHERA308HBBLK,0,False,False,651.09,651.09,0.0
WBVAP65CMR4O,747115436521,VAP65CMR4O,6,False,False,655.11,655.11,0.0
BAHDTS30BBRBT,855959009808,H-DT-S30-BB-R-BT,19,False,False,45.06,45.06,0.0
SS-2039,810013432794,SS-2039,0,False,False,791.2,791.2,989.0
SS-2031,810013432732,SS-2031,0,False,False,727.2,727.2,909.0
SS-3034,810013433067,SS-3034,0,False,False,711.2,711.2,889.0
SS-3037,810013433074,SS-3037,0,False,False,807.2,807.2,1009.0
SS-3039,810013433098,SS-3039,0,False,False,791.2,791.2,989.0
CN8010108100,691328238239,801-01081-00,3,False,False,1366.99,1366.99,1549.99
CN8010108600,691328238284,801-01086-00,5,False,False,1366.99,1366.99,1549.99
CN8010108400,691328238260,801-01084-00,16,False,False,1366.99,1366.99,1549.99
TDCR5-848804425,040589029689,CR5-848804425,0,False,False,540.08,540.08,0.0
CN8010107200,691328238147,801-01072-00,21,False,False,1366.99,1366.99,1549.99
CN8010107500,691328238178,801-01075-00,6,False,False,1366.99,1366.99,1549.99
SS-2050,810013432848,SS-2050,0,False,False,807.2,807.2,1009.0
FP12065,810065120656,12065,9,False,True,384.0,299.0,0.0
BAHXD300BNRBT,855959004056,H-XD-300-BN-R-BT,17,False,False,44.96,44.96,0.0
BEJRTXA351,082442859194,JRTXA351,0,False,False,780.0,780.0,949.0
SI229R9LEGIONSR,798681666133,229R-9-LEGION-SAO-R2,9,False,True,1133.0,1065.02,1299.99
HESRR22BS4PG,727962708255,SRR22BS4PG,11,False,False,171.96,171.96,0.0
WBVAP653WR6O,747115436514,VAP653WR6O,0,False,False,655.11,655.11,0.0
BNBT500003TBGUS,840225709322,BT-500003-TB-G,0,False,False,2086.0,2086.0,2490.0
BNBT500003TBUS,840225709339,BT-500003-TB,0,False,False,2086.0,2086.0,2520.0
BNSD-122983-US,840225706512,SD-122983-US,0,False,False,510.0,510.0,625.0
FN20-100655,845737015527,20-100655,3,False,False,64.0,64.0,79.99
KEKSA035,611613002482,KSA035,0,False,False,18.82,18.82,0.0
KEKSA035SER,611613035053,KSA035SER,0,False,False,22.48,22.48,0.0
KEKSA035USA,611613002512,KSA035USA,0,False,False,20.75,20.75,0.0
BF18494,019428002077,18494,0,True,False,5442.0,5442.0,6448.0
DD0208811249006,818773023276,02-088-11249-006,0,False,False,1747.0,1747.0,0.0
CN8010118800,840290504051,801-01188-00,0,False,False,2165.99,2165.99,2499.99
CN8010632000,840290520501,801-06320-00,0,False,False,2259.99,2259.99,2549.99
CN8011300100,840290501302,801-13001-00,9,False,False,2771.99,2771.99,3299.99
CN8011300800,840290501371,801-13008-00,11,False,False,2771.99,2771.99,3299.99
TRAC22039,719307616547,AC22039,2,False,False,214.24,214.24,0.0
LSHCRA72507USGM,682146880236,HCRA72507USGMDT,6,False,False,1194.57,1194.57,0.0
LSHCRA73107USGM,682146880229,HCRA73107USGMDT,11,False,False,1194.57,1194.57,0.0
SUM340DFTBKPRO,084871331555,M340DFT-BK-PRO,0,False,False,251.3,251.3,359.0
WA2871831,723364228131,2871831,0,True,False,540.0,540.0,649.0
BEJ42XS10,082442967493,J42XS10,0,False,False,1620.0,1620.0,1949.0
BF17434-KIT,810021211244,17434-KIT,0,True,False,1485.0,1485.0,1727.0
BGB14S351LC,043125016099,B14S351LC,27,False,False,896.93,896.93,1029.99
CN8010614100,696528090953,801-06141-00,3,False,False,2037.99,2037.99,2299.99
SS-3011-H,810013437607,SS-3011-H,0,False,False,1015.2,1015.2,1269.0
MB89033,015813890335,89033,0,False,False,459.12,459.12,0.0
WCTH6A18F7BLK,810025507978,TH-6A18F7 BLACK,0,False,False,1970.45,1970.45,2550.0
SI8900267,798681631797,8900267,0,False,False,403.5,403.5,0.0
CN8010305900,696528096030,801-03059-00,1,False,False,2126.99,2126.99,2399.99
CN8010304400,691328238826,801-03044-00,2,False,False,2126.99,2126.99,2399.99
WCACPCP45SS,810025501839,ACP-CP-45-SS,0,True,False,2500.28,2500.28,3385.0
WCACPCP9ASS,810025501884,ACP-CP-9A-SS,0,True,False,2655.4,2655.4,3595.0
CARI4335CC-N,787450750401,RI4335CC-N,0,False,False,787.2,787.2,0.0
SV555S12,011356187482,18748,0,False,False,726.74,726.74,0.0
AD64110,850036491002,64110,6,False,False,550.0,550.0,749.99
MB89030,015813890304,89030,3,False,False,385.35,385.35,0.0
MRBFR30/30-6,761226090229,BFR30-30-6,0,True,False,1082.5,1082.5,0.0
WN7671M,656813106622,7671M,3,False,False,42.85,42.85,63.99
TRTA31C100372,719307307902,TA31-C-100372,2,False,False,1031.39,1031.39,0.0
RGOA010,859383006921,OA010,0,False,False,52.5,52.5,0.0
TAGX49BCT10,725327936886,1-GX4M931-10CT,1,False,False,305.71,305.71,0.0
BTRP22181SYEN16,754908314201,RP22181SY-EN16,14,False,False,243.78,243.78,0.0
SS-3334,810013439380,SS-3334,7,False,False,577.15,577.15,679.0
HEBR22B16HSWB11,727962708125,BR226B16HSWB11,20,False,False,275.08,275.08,0.0
RUKSECURITY-9,736676038480,3848,0,False,False,314.0,314.0,0.0
BU200532,000381005328,200532,9,False,True,387.53,352.09,520.0
GLPN2250701,764503225079,PN2250701,19,False,True,487.45,462.45,0.0
FN66-101463,845737015886,66-101463,2,False,False,1159.0,1159.0,1349.0
FN20-100375,845737010331,20-100375,3,False,False,40.0,40.0,49.99
BR011-748205,023614853589,011748205,0,False,False,1599.0,1599.0,0.0
CN8010613400,696528090861,801-06134-00,10,False,False,2037.99,2037.99,2299.99
CN8010618100,696528091394,801-06181-00,2,False,False,2259.99,2259.99,2549.99
CN8010618200,696528091424,801-06182-00,0,False,False,2259.99,2259.99,2549.99
CN8010619400,696528091608,801-06194-00,4,False,False,2126.99,2126.99,2399.99
CN8010619500,696528091615,801-06195-00,9,False,False,2126.99,2126.99,2399.99
SS-1034-H,810013437645,SS-1034-H,0,False,False,919.2,919.2,1149.0
SS-1052-H,810013437683,SS-1052-H,0,False,False,999.2,999.2,1249.0
SS-3039-H,810013437737,SS-3039-H,0,False,False,1015.2,1015.2,1269.0
SS-3050-H,810013437744,SS-3050-H,0,False,False,1031.2,1031.2,1289.0
WNMESIG-5/4BLK,656813107988,MESIG-5/4BLK,0,False,False,30.35,30.35,31.99
BYBM68450,810042111172,BM68450,25,False,False,20.99,20.99,29.99
RE68879,810070688790,R68879,4,False,False,529.2,529.2,0.0
SVSMC9GNS10,011356670458,67045,4,False,True,421.74,349.0,0.0
BYSK68300ORNKIN,810042110861,SK68300_ORN_KINETIC,30,False,True,289.99,259.99,399.99
TRHUNTER-35-2,719307802605,HUNTER-35-2,2,False,False,6565.0,6565.0,7724.0
SS-3005,810013432893,SS-3005,5,False,False,711.2,711.2,889.0
SS-3018,810013432985,SS-3018,0,False,False,711.2,711.2,889.0
SS-1018,810013431681,SS-1018,0,False,False,695.2,695.2,869.0
SS-2004,810013432589,SS-2004,0,False,False,727.2,727.2,909.0
BR035-559208,023614853732,035559208,0,True,False,1059.0,1059.0,1249.99
WI512433392,048702024252,512433392,11,False,False,349.0,349.0,0.0
WI512433691,048702024269,512433691,4,False,False,369.0,369.0,0.0
RO1P412ASI,019962532160,1P412ASI,0,False,False,175.0,175.0,249.99
HK81000815,642230265509,81000815,5,False,False,709.0,709.0,849.0
HK81000822,642230265578,81000822,1,False,False,709.0,709.0,849.0
HK81000826,642230265615,81000826,0,False,False,709.0,709.0,849.0
SISOEBDX63105,798681629534,SOEBDX63105,4,False,True,824.99,775.49,1149.99
RGOP005,859383006310,OP005,6,False,False,49.5,49.5,0.0
RGFH003,859383006051,FH003,0,False,False,62.0,62.0,0.0
RGFH013,859383006495,FH013,8,False,False,62.0,62.0,0.0
RGMB011,859383006570,MB011,5,False,False,62.0,62.0,0.0
RGMB012,859383006662,MB012,4,False,False,62.0,62.0,0.0
RGOP001,859383006112,OP001,0,False,False,49.5,49.5,0.0
RGRX001,859383006686,RX001,4,False,False,164.0,164.0,0.0
TRAC32095,719307616295,AC32095,5,False,False,67.34,67.34,0.0
SUXSC-P365,084871330176,XSC-P365,12,False,False,226.1,226.1,323.0
PF00837,847313008374,00837,1,False,False,125.0,125.0,150.0
CZ11387,806703113876,11387,0,False,False,27.67,27.67,0.0
BYIP68302,810042110540,IP68302,12,False,False,69.99,69.99,79.99
HK81000610,642230262270,81000610,20,False,True,749.0,699.0,0.0
SISOEC31001,798681621910,SOEC31001,4,False,True,1999.99,1879.99,2499.99
MB28103,015813281034,28103,3,False,False,587.24,587.24,0.0
MRBFR460SW5B,761226089919,BFR460SW5B,0,True,False,1099.99,1099.99,0.0
YHM-7125,841812101185,YHM-7125,0,False,False,769.5,769.5,999.95
CN8010104800,696528088349,801-01048-00,2,False,False,1366.99,1366.99,1549.99
HK81000087,642230253445,81000087,0,False,False,709.0,709.0,849.0
BU200497,000381004970,200497,12,False,False,373.04,373.04,500.0
CN8010607800,696528088257,801-06078-00,5,False,False,1860.99,1860.99,2099.99
FN36-100618,845737013103,36-100618,2,False,False,1089.0,1089.0,1229.0
LSCBOSS2512-FDE,682146831986,CBOSS2512-FDE,0,False,False,281.52,281.52,0.0
LSBOSS-PT101,682146208214,BOSS-PT101,0,False,False,28.24,28.24,0.0
SVRASCALUSA,062654138010,13801,2,False,False,155.2,155.2,0.0
SVIMPEP308WIN,011356578877,57887,2,False,False,1988.92,1988.92,0.0
SVIMPEP6.5CR,011356578884,57888,3,False,False,1988.92,1988.92,0.0
DB0300P061,810035752641,DB0300P061,0,False,False,295.0,295.0,354.0
BR12511,023614047889,12511,5,False,False,38.75,38.75,0.0
SVA22PL,062654472565,47256,0,False,False,720.67,720.67,0.0
BYRB68406,810042111127,RB68406,13,False,False,90.99,90.99,129.99
BYBH68310,810042110762,BH68310,8,False,False,24.49,24.49,34.99
LSKAR1228GRY,682146891980,KAR1228GRY,0,False,False,390.22,390.22,0.0
TRTA56,719307304048,TA56,12,False,False,12.01,12.01,0.0
WCTR-GTM,811826024909,TR-GTM,12,False,False,11.67,11.67,14.95
ZASRM93050,682863126228,SRM93050,2,False,False,7260.99,7260.99,8499.0
SISOK8K701,798681622757,SOK8K701,9,False,True,1367.99,1285.91,1799.0
WC188B,874218000394,188B,2,False,False,23.38,23.38,29.95
WC320-CMT,810025502621,320-CMT,0,False,False,53.03,53.03,67.95
LWICPSDPR5B8,854026005583,ICPSDPR5B8,0,False,False,1888.04,1888.04,2333.0
CN8010300801,696528086390,801-03008-01,2,False,False,2126.99,2126.99,2399.99
BU300630,000381306302,300630,0,False,False,825.0,825.0,1049.0
LSHCBN65GRKA,682146211559,HCBN65GRKA,0,False,False,955.43,955.43,0.0
WBMCT20N300WR8B,747115448951,MCT20N300WR8B,0,False,False,3195.65,3195.65,3749.0
WBMCU03N65CMR4B,747115449392,MCU03N65CMR4B,2,False,False,1652.68,1652.68,1949.0
WBVWB653WR6T,747115443208,VWB653WR6T,0,False,False,649.78,649.78,0.0
HK81000739,642230263604,81000739,2,False,False,829.0,829.0,989.0
SV110EP300PRC,011356575616,57561,0,False,False,1791.55,1791.55,0.0
KRKVAV22M30BL00,811607032680,KVA-V22M30BL00,0,False,False,22.74,22.74,24.99
HERR22B4BN,727962706923,RR22B4-BN,0,False,False,116.16,116.16,0.0
IWM9ORP17OD,818004021880,M9ORP17OD,9,False,False,384.0,384.0,442.99
CZ06399,806703063997,06399,0,True,False,647.65,647.65,0.0
DD4215910593,818773022521,42-159-10593,3,False,False,2249.0,2249.0,2499.0
TA905B3NS,725327935032,2-90503KCH-SNS,0,True,False,332.61,332.61,0.0
WN7953M,656813106486,7953M,0,False,False,32.47,32.47,42.99
WN7818M,656813106929,7818M,23,False,False,179.21,179.21,265.99
WNM932/932M,656813101542,M932/932M,0,False,False,19.94,19.94,29.99
SVIMPP243WIN,011356576583,57658,3,False,False,1115.42,1115.42,0.0
SU132566,084871325660,9M-TI-1/2-28-BK,3,False,False,791.2,791.2,989.0
SV110T308,011356577399,57739,0,False,False,940.31,940.31,0.0
BM00-10016-BLK,604206200600,00-10016-BLK,3,False,False,890.0,890.0,1023.5
WI112098804,048702019647,112098804,0,False,False,15.2,15.2,0.0
MB75481,884110754813,75481,0,True,False,787.2,787.2,0.0
AD65006,850036491460,65006,13,False,False,650.0,650.0,799.99
CI401.143,8053670710085,401.143,0,False,False,292.46,292.46,0.0
RIYPA410H22-MAX,812285027982,YPA410H22-MAX,0,False,False,282.28,282.28,0.0
RISS1224,812285027920,SS1224,0,True,False,172.31,172.31,0.0
RIYPA410H22-B,812285027968,YPA410H22-B,3,False,False,204.62,204.62,0.0
FA00-10058-BLK,818725010484,00-10058-BLK,0,True,False,1156.99,1156.99,1340.99
FN38-101245,845737015251,38-101245,0,True,False,2839.0,2839.0,3299.0
TS24227,713780242279,24227,1,False,False,608.68,608.68,0.0
TS24230,713780242309,24230,0,False,False,608.68,608.68,0.0
PF01917,847313019172,01917,0,True,False,1635.0,1635.0,1848.0
WBVYH308NR2B,747115451494,VYH308NR2B,11,False,False,627.41,627.41,0.0
BR011-708304,023614740940,011708304,0,True,False,1499.0,1499.0,1749.99
SFBAW92265CMGA,706397939557,BAW92265CMGA,0,True,False,1736.0,1736.0,0.0
SFBAW92265CMDA,706397939540,BAW92265CMDA,0,False,False,1736.0,1736.0,0.0
WN202M,656813000241,202M,21,False,False,30.99,30.99,45.99
WNLRSKEL34TW,656813106011,LRSKEL34TW,0,False,False,119.65,119.65,177.99
WNXSKEL34TW,656813104963,XSKEL34TW,0,False,False,108.06,108.06,160.49
FA00-10021-DS,818725011016,00-10021-DS,0,False,False,1482.99,1482.99,1709.99
SISOZ61001,798681639069,SOZ61001,3,False,True,532.99,501.01,699.99
SI8900279,798681632299,8900279,1,False,False,514.0,514.0,0.0
FA00-30016-BLK,818725011603,00-30016-BLK,0,False,True,1366.99,999.99,1565.99
BR018-258514,023614744535,018258514,1,False,False,1679.0,1679.0,0.0
BR018-142513,023614744023,018142513,0,True,False,2249.0,2249.0,0.0
BR035-528218,023614744757,035528218,0,False,False,829.0,829.0,0.0
BR018-2473010,023614744375,0182473010,0,True,False,2799.0,2799.0,0.0
BR018-2473009,023614744382,0182473009,0,True,False,2799.0,2799.0,0.0
HNH009BL,619835090157,H009BL,0,True,False,806.52,806.52,0.0
BR011-9053005,023614997429,0119053005,0,True,False,1579.0,1579.0,0.0
BGB14R005,034125015663,B14R005,18,False,False,875.87,875.87,949.99
BR011-742205,023614849438,011742205,6,False,False,1529.0,1529.0,0.0
WI535239299,048702022302,535239299,0,True,False,1689.0,1689.0,0.0
WI512426691,048702022555,512426691,5,False,False,379.0,379.0,0.0
PMSMI-A12,708279011382,SMI-A12,77,False,False,16.59,16.59,0.0
PMSMI-A14,708279011641,SMI-A14,48,False,False,24.71,24.71,0.0
PMPM007,708279006074,PM007,19,False,False,10.11,10.11,0.0
PMRM-40,708279012549,RM-40,18,False,False,14.39,14.39,0.0
SISOA10023,798681616497,SOA10023,4,False,False,69.91,69.91,99.99
BM00-10011-BLK,604206200235,00-10011-BLK,0,False,False,680.36,680.36,782.41
BM00-10007-BLK,604206200013,00-10007-BLK,3,False,False,1007.65,1007.65,1158.79
SSSG9S005610,810013438185,SG9S-00-56-10,0,False,False,19.49,19.49,25.99
DD2106705028012,815604016575,21-067-05028-012,0,False,False,27.0,27.0,34.0
CZ13004,806703130040,13004,0,False,False,34.59,34.59,0.0
DA412,810042341012,DA412,0,False,False,55.0,55.0,0.0
CH64420,678958644203,64420,0,True,False,355.32,355.32,0.0
CI340.250,8053670715882,340.250,8,False,False,136.11,136.11,0.0
CI340.053,8053670712393,340.053,0,False,False,150.67,150.67,0.0
CI340.170,8053670710276,340.170,1,False,False,183.08,183.08,0.0
BU420077,000381200778,420077,13,False,False,30.38,30.38,0.0
BU420136,000381201362,420136,14,False,False,37.24,37.24,0.0
BU420164,000381201645,420164,10,False,False,48.83,48.83,0.0
DELP1104,848456001376,LP1104,0,False,False,35.5,35.5,0.0
BU420221,000381202215,420221,10,False,False,73.94,73.94,0.0
CNCA10299F14413,810651028489,CA10299-F14413,3,False,False,1771.99,1771.99,1999.99
CNCA10290115522,810651027512,CA10290-115522,0,False,False,2033.99,2033.99,2299.99
CN112111136432,810651027352,CA11211-1136432,0,False,False,2672.99,2672.99,3099.99
CN8010101000,810651029219,801-01010-00,0,False,False,1145.99,1145.99,1299.99
CN8010101400,810651029257,801-01014-00,3,False,False,1233.99,1233.99,1399.99
CN8010101800,810651029370,801-01018-00,0,False,False,1366.99,1366.99,1549.99
CN8010101900,810651029394,801-01019-00,0,False,False,1366.99,1366.99,1549.99
CICF340.170D,8053670711099,CF340.170D,0,False,False,212.15,212.15,0.0
CN8010102300,696528086789,801-01023-00,0,False,False,1145.99,1145.99,1299.99
CN8010301800,696528086987,801-03018-00,0,False,False,2214.99,2214.99,2499.99
BU200651,000381006516,200651,5,False,False,720.73,720.73,980.0
DD0214213175067,815604015943,02-142-13175-067,0,True,False,1860.0,1860.0,2385.0
DD0212816541055,815604019385,02-128-16541-055,0,False,False,1803.0,1803.0,2311.0
DAWV202X,810042341715,WV202,15,False,False,99.0,99.0,0.0
BEJ40AY28,082442582351,J40AY28,0,False,False,1500.0,1500.0,1799.0
BEJM4PX910,082442553146,JM4PX910,0,False,False,25.0,25.0,0.0
BEJ40AW16,082442707686,J40AW16,2,False,False,1430.0,1430.0,1699.0
AOMC3015,602686311120,MC3015,2,False,False,26.52,26.52,0.0
AOT1-14,602686441001,T1-14,0,True,False,1315.54,1315.54,0.0
AOT1B,602686211109,T1B,0,True,False,1638.3,1638.3,0.0
AOT1100D,602686211086,T1100D,0,True,False,1767.2,1767.2,0.0
AO1911GCH,602686421942,1911GCH,0,True,False,1087.59,1087.59,0.0
AD64744,850036491033,64744,4,False,False,50.0,50.0,74.99
BAPT2A45/410,855959001291,PT2A45/410,0,False,False,657.24,657.24,0.0
BL40AM06BK,648018045844,40AM06BK,18,False,False,23.8,23.8,0.0
BL410563BK-R,648018219764,410563BK-R,6,False,False,31.54,31.54,0.0
BL410759BKR,604544648034,410759BKR,7,False,False,38.69,38.69,0.0
BL410768BKR,604544648027,410768BKR,2,False,False,38.69,38.69,0.0
BL410502BK-L,648018013850,410502BK-L,1,False,False,31.54,31.54,0.0
BL410504BK-R,648018013034,410504BK-R,6,False,False,31.54,31.54,0.0
BL410505BK-R,648018013065,410505BK-R,2,False,False,31.54,31.54,0.0
BEJRTXE314R8,082442897899,JRTXE314R8,0,False,False,650.0,650.0,749.0
BEJRTXE341,082442859064,JRTXE341,5,False,False,650.0,650.0,749.0
BEJRTXB418,082442859378,JRTXB418,1,False,False,770.0,770.0,919.0
BEJXC9F20,082442153667,JXC9F20,2,False,False,540.0,540.0,649.0
CTLG-431,610242000388,LG-431,0,False,False,164.87,164.87,204.95
DD0208806027067,815604015950,02-088-06027-067,0,False,False,1747.0,1747.0,2240.0
CN8010201100,810651029615,801-02011-00,3,False,False,1412.99,1412.99,1599.99
BEJ40AW18L,082442733302,J40AW18L,2,False,False,1450.0,1450.0,1729.0
CN8010201700,696528086819,801-02017-00,0,False,False,1412.99,1412.99,1599.99
CN8010300501,696528087199,801-03005-01,0,False,False,2214.99,2214.99,2499.99
TRTA11H308G,719307303478,TA11H-308G,2,False,False,1031.39,1031.39,0.0
WA50860002,723364207402,50860002,3,False,False,30.0,30.0,0.0
WBVDT256RR4O,747115421558,VDT256RR4O,0,False,False,708.37,708.37,0.0
WBVGT223RR4O,747115420308,VGT223RR4O,1,False,False,559.24,559.24,0.0
TS24105,713780241050,24105,4,False,False,489.12,489.12,0.0
TRTA31C100413,719307308305,TA31-C-100413,3,False,False,1031.39,1031.39,0.0
TRTA31RCOM150CP,719307302242,TA31RCO-M150CP,1,False,False,1143.08,1143.08,0.0
TRTR25C200095,719307401716,TR25-C-200095,0,False,False,881.06,881.06,0.0
TS24134,713780241340,24134,0,False,False,554.34,554.34,0.0
WA2807807,723364210488,2807807,2,False,False,32.5,32.5,0.0
TA605PLYBBF2,725327617266,2-605021B,0,True,False,273.34,273.34,0.0
TS35439,713780354392,35439,2,False,False,749.99,749.99,0.0
HK50254264,642230260030,50254264,0,False,False,36.0,36.0,0.0
HK50254265,642230260047,50254265,0,False,False,36.0,36.0,0.0
RUMAG-M779P350L,736676901470,90147,0,False,False,52.36,52.36,0.0
CD930.235,8053800941433,930.235,0,False,False,102.41,102.41,0.0
SIGRIPMXC943MCO,798681607198,GRIP-MODX-C-943-M-COY,4,False,False,51.0,51.0,0.0
SCAC4738,816413026502,AC4738,3,False,False,61.1,61.1,79.9
LWICDIR5TG16MCA,853143008354,ICDIR5TG16MLCAC,0,False,False,1613.04,1613.04,1992.8
BGB14LM658,043125015108,B14LM658,1,False,False,1020.0,1020.0,1199.99
CD930.248,8053800941716,930.248,0,False,False,474.61,474.61,0.0
TS24177,713780241777,24177,0,False,False,559.77,559.77,0.0
TRRM06C700674,719307614253,RM06-C-700674,5,False,False,532.4,532.4,0.0
TRRM04,719307605572,RM04,0,False,False,365.37,365.37,0.0
TRSP101O,719307209671,SP101O,2,False,False,105.64,105.64,0.0
WI534162124,048702117718,534162124,0,True,False,879.0,879.0,0.0
